"DictWordID","PojUnicode","PojInput","KipUnicode","KipInput","HanLoTaibunPoj","HanLoTaibunKip","HoaBun","DataProvidedBy"
"6813","chhàu-iû-ai-bī","chhàu-iû-ai-bī","tshàu-iû-ai-bī","tshàu-iû-ai-bī","臭油埃味","臭油埃味","油耗味","匿名"
"6814","i-chá-khá-iah","i-cha2-kha2-iah","i-tsá-khá-iah","i-tsa2-kha2-iah","i-chá-khá-iah","i-tsá-khá-iah","居酒屋","匿名"
"6815","Hûn-sio","Hun5-sio","Hûn-sio","Hun5-sio","雲霄","雲霄","雲霄","匿名"
"6816","saⁿ-cha̍p-mê / saⁿ-cha̍p-mî","sann-chap8-me5 / sann-chap8-mi5","sann-tsa̍p-mê / sann-tsa̍p-mî","sann-tsap8-me5 / sann-tsap8-mi5","三十暝","三十暝","除夕","匿名"
"6817","nî-tau","ni5-tau","nî-tau","ni5-tau","年兜","年兜","除夕","匿名"
"6818","ji̍p-chîⁿ","jip8-chinn5","ji̍p-tsînn","jip8-tsinn5","入錢","入錢","儲值","匿名"
"6819","khe / ge","khe / ge","khe / ge","khe / ge","刮","刮","揶揄","匿名"
"6820","pháu-chhia-le̍k-lō͘","phau2-chhia-lek8-loo7","pháu-tshia-li̍k-lōo","phau2-tshia-lik8-loo7","跑車碌路","跑車碌路","舟車勞頓","匿名"
"6821","la-hi-la-hi","la-hi-la-hi","la-hi-la-hi","la-hi-la-hi","拉嘻拉嘻","拉嘻拉嘻","屌兒啷噹","匿名"
"6822","la-hi-la-hi","la-hi-la-hi","la-hi-la-hi","la-hi-la-hi","拉嘻拉嘻","拉嘻拉嘻","嬉皮笑臉","匿名"
"6823","la-hi-la-hi","la-hi-la-hi","la-hi-la-hi","la-hi-la-hi","拉嘻拉嘻","拉嘻拉嘻","打馬虎眼","匿名"
"6824","kiap-sim-chèng","kiap-sim-cheng3","kiap-sim-tsìng","kiap-sim-tsing3","狹心症","狹心症","心絞痛","匿名"
"6825","kiù-sim","kiu3-sim","kiù-sim","kiu3-sim","糾心","糾心","心絞痛","匿名"
"6826","io-chí chio̍h-á","io-chi2 chioh8-a2","io-tsí tsio̍h-á","io-tsi2 tsioh8-a2","腰子石仔","腰子石仔","腎結石","匿名"
"6827","cha-bó͘-lí-á","cha-boo2-li2-a2","tsa-bóo-lí-á","tsa-boo2-li2-a2","查某李仔","查某李仔","人心果","匿名"
"6828","phīⁿ-sô / phī-sô","phinn7-so5 / phi7-so5","phīnn-sô / phī-sô","phinn7-so5 / phi7-so5","鼻趖","鼻趖","巴著","匿名"
"6829","tang-sî-á","tang-si5-a2","tang-sî-á","tang-si5-a2","當時仔","當時仔","原來","匿名"
"6830","chhùi-chhiu-chat-á","chhui3-chhiu-chat-a2","tshuì-tshiu-tsat-á","tshui3-tshiu-tsat-a2","喙鬚節仔","喙鬚節仔","鬍渣","匿名"
"6831","sió-tiám-á","sio2-tiam2-a2","sió-tiám-á","sio2-tiam2-a2","小點仔","小點仔","小吃","匿名"
"6832","chāi-chéng","chai7-cheng2","tsāi-tsíng","tsai7-tsing2","在種","在種","原生種","匿名"
"6833","tn̂g-bóe-soaⁿ-niû","tng5-boe2-soann-niu5","tn̂g-bué-suann-niû","tng5-bue2-suann-niu5","長尾山娘","長尾山娘","臺灣藍雀","匿名"
"6834","bih-si̍t-hiā","bih-sit8-hia7","bih-si̍t-hiā","bih-sit8-hia7","覕翼蟻","覕翼蟻","隱翅蟲","匿名"
"6835","o͘-bui-á / o͘-bui--á","oo-bui-a2 / oo-bui--a2","oo-bui-á / oo-bui--á","oo-bui-a2 / oo-bui--a2","烏蝛仔","烏蝛仔","小黑蚊","匿名"
"6836","Mô͘-kiat","Moo5-kiat","Môo-kiat","Moo5-kiat","摩羯","摩羯","摩羯","匿名"
"6837","Siang-hî","Siang-hi5","Siang-hî","Siang-hi5","雙魚","雙魚","雙魚","匿名"
"6838","Bó͘-iûⁿ","Boo2-iunn5","Bóo-iûnn","Boo2-iunn5","牡羊","牡羊","牡羊","匿名"
"6839","Sai-á","Sai-a2","Sai-á","Sai-a2","獅仔","獅仔","獅子","匿名"
"6840","Sai-chú-hōe","Sai-chu2-hoe7","Sai-tsú-huē","Sai-tsu2-hue7","獅子會","獅子會","獅子會","匿名"
"6841","Thian-gait","Thian-gait","Thian-gait","Thian-gait","天蠍","天蠍","天蠍","匿名"
"6842","sòng-si","song3-si","sòng-si","song3-si","喪屍","喪屍","喪屍","匿名"
"6843","kó͘-ló͘-so̍k-kó͘","koo2-loo2-sok8-koo2","kóo-lóo-so̍k-kóo","koo2-loo2-sok8-koo2","古魯碩古","古魯碩古","老舊破爛","匿名"
"6844","hang-tû","hang-tu5","hang-tû","hang-tu5","烘櫥","烘櫥","烤箱","匿名"
"6845","piah-hó͘","piah-hoo2","piah-hóo","piah-hoo2","壁虎","壁虎","膨脹螺絲","匿名"
"6846","seh-hoe","seh-hoe","seh-hue","seh-hue","雪花","雪花","下霙","匿名"
"6847","phôe-phôe-á thiaⁿ","phoe5-phoe5-a2 thiann","phuê-phuê-á thiann","phue5-phue5-a2 thiann","皮皮仔聽","皮皮仔聽","隨便聽聽","匿名"
"6848","Siang-chú","Siang-chu2","Siang-tsú","Siang-tsu2","雙子","雙子","雙子","匿名"
"6849","ko͘-chiàm","koo-chiam3","koo-tsiàm","koo-tsiam3","孤佔","孤佔","壟斷","匿名"
"6850","Kī-hē","Ki7-he7","Kī-hē","Ki7-he7","巨蟹","巨蟹","巨蟹","匿名"
"6851","chhia-poa̍h-péng","chhia-poah8-peng2","tshia-pua̍h-píng","tshia-puah8-ping2","捙跋反","捙跋反","煎熬","匿名"
"6852","sî-nî","si5-ni5","sî-nî","si5-ni5","辭年","辭年","除夕","匿名"
"6853","chhia-poaⁿ-iô-iô","chhia-poann-io5-io5","tshia-puann-iô-iô","tshia-puann-io5-io5","車搬搖搖","車搬搖搖","舟車勞頓","匿名"
"6854","sam-sèng-sam-hèng","sam-seng3-sam-heng3","sam-sìng-sam-hìng","sam-sing3-sam-hing3","sam-sèng-sam-hèng","sam-sìng-sam-hìng","煎熬","匿名"
"6855","giám-ngē","giam2-nge7","giám-ngē","giam2-nge7","儼硬","儼硬","堅毅","匿名"
"6856","chiàm","chiam3","tsiàm","tsiam3","占","占","勸架","匿名"
"6857","ngiauh-kiauh","ngiauh-kiauh","ngiauh-kiauh","ngiauh-kiauh","ngiauh-kiauh","ngiauh-kiauh","公主病","匿名"
"6858","siúⁿ-kim","siunn2-kim","siúnn-kim","siunn2-kim","賞金","賞金","獎金","匿名"
"6859","siúⁿ-kim","siunn2-kim","siúnn-kim","siunn2-kim","賞金","賞金","年終獎金","匿名"
"6860","lo̍h-seh-bí-á","loh8-seh-bi2-a2","lo̍h-seh-bí-á","loh8-seh-bi2-a2","落雪米仔","落雪米仔","下霰","匿名"
"6861","lo̍h-chu-seh","loh8-chu-seh","lo̍h-tsu-seh","loh8-tsu-seh","落珠雪","落珠雪","下霰","匿名"
"6862","phùn-seh-sap-á","phun3-seh-sap-a2","phùn-seh-sap-á","phun3-seh-sap-a2","噴雪霎仔","噴雪霎仔","下霰","匿名"
"6863","thok-thâu","thok-thau5","thok-thâu","thok-thau5","戳頭","戳頭","點一下","匿名"
"6864","phôe-phôe","phoe5-phoe5","phuê-phuê","phue5-phue5","皮皮","皮皮","隨便","匿名"
"6865","mā-koh-káⁿ","ma7-koh-kann2","mā-koh-kánn","ma7-koh-kann2","嘛閣敢","嘛閣敢","說不定","匿名"
"6866","chhn̍gh","chhngh8","tshn̍gh","tshngh8","chhn̍gh","tshn̍gh","吸鼻子","匿名"
"6867","án-kong","an2-kong","án-kong","an2-kong","俺公","俺公","爺爺","匿名"
"6868","tiān-iáⁿ-á","tian7-iann2-a2","tiān-iánn-á","tian7-iann2-a2","電影仔","電影仔","微電影","匿名"
"6869","bî-tiān-iáⁿ","bi5-tian7-iann2","bî-tiān-iánn","bi5-tian7-iann2","微電影","微電影","微電影","匿名"
"6870","chha̍t-khò͘ / chha̍t-khiò","chhat8-khoo3 / chhat8-khio3","tsha̍t-khòo / tsha̍t-khiò","tshat8-khoo3 / tshat8-khio3","賊寇","賊寇","賊寇","匿名"
"6871","nńg-lio̍h / núi-lio̍h","nng2-lioh8 / nui2-lioh8","nńg-lio̍h / nuí-lio̍h","nng2-lioh8 / nui2-lioh8","軟略","軟略","柔軟","匿名"
"6872","chhùi-tun","chhui3-tun","tshuì-tun","tshui3-tun","喙鈍","喙鈍","詞窮","匿名"
"6873","pit-tun","pit-tun","pit-tun","pit-tun","筆鈍","筆鈍","詞窮","匿名"
"6874","hó͘-thî","hoo2-thi5","hóo-thî","hoo2-thi5","滸苔","滸苔","海苔","匿名"
"6875","Tâi-oân Bân-lâm-gí Siông-iōng-sû Sû-tián","Tai5-oan5 Ban5-lam5-gi2 Siong5-iong7-su5 Su5-tian2","Tâi-oân Bân-lâm-gí Siông-iōng-sû Sû-tián","Tai5-oan5 Ban5-lam5-gi2 Siong5-iong7-su5 Su5-tian2","臺灣閩南語常用詞辭典","臺灣閩南語常用詞辭典","臺灣閩南語常用詞辭典","Justin Richard Leung"
"6876","Kńg-chhiu","Kng2-chhiu","Kńg-tshiu","Kng2-tshiu","廣州","廣州","廣州","Justin Richard Leung"
"6877","Kî Ka-ui","Ki5 Ka-ui","Kî Ka-ui","Ki5 Ka-ui","祁家威","祁家威","祁家威","匿名"
"6878","siáu-iú","siau2-iu2","siáu-iú","siau2-iu2","痟友","痟友","粉絲","匿名"
"6879","hâm","ham5","hâm","ham5","涵","涵","涵","匿名"
"6880","ū--bô","u7--bo5","ū--bô","u7--bo5","有無","有無","有沒有","匿名"
"6881","kán","kan2","kán","kan2","𡢃","𡢃","奴婢","匿名"
"6882","góa sī iân-tâu-á sáng","goa2 si7 ian5-tau5-a2 sang2","guá sī iân-tâu-á sáng","gua2 si7 ian5-tau5-a2 sang2","我是緣投仔桑","我是緣投仔桑","我是帥哥","匿名"
"6883","sí tō-iú bô sí pîn-tō","si2 to7-iu2 bo5 si2 pin5-to7","sí tō-iú bô sí pîn-tō","si2 to7-iu2 bo5 si2 pin5-to7","死道友無死貧道","死道友無死貧道","死道友不死貧道","匿名"
"6884","ām-kún-á-bah","am7-kun2-a2-bah","ām-kún-á-bah","am7-kun2-a2-bah","頷頸仔肉","頷頸仔肉","脖子肉","匿名"
"6885","àm-an Tâi-oân","am3-an Tai5-oan5","àm-an Tâi-uân","am3-an Tai5-uan5","暗安台灣","暗安台灣","晚安台灣","匿名"
"6886","sáⁿ-siâu","sann2-siau5","sánn-siâu","sann2-siau5","啥潲","啥潲","三小","匿名"
"6887","àⁿ-thâu","ann3-thau5","ànn-thâu","ann3-thau5","向頭","向頭","低頭","匿名"
"6888","khiâ-chhia sè-jī","khia5-chhia se3-ji7","khiâ-tshia sè-jī","khia5-tshia se3-ji7","騎車細膩","騎車細膩","騎車小心","匿名"
"6889","lô-im","lo5-im","lô-im","lo5-im","濁音","濁音","濁音","匿名"
"6890","pok hun","pok hun","pok hun","pok hun","噗薰","噗薰","吸菸","匿名"
"6891","bah-kha","bah-kha","bah-kha","bah-kha","肉跤","肉跤","肉腳","匿名"
"6892","kàu--ah","kau3--ah","kàu--ah","kau3--ah","到矣","到矣","到了","匿名"
"6893","chek thiāu-á","chek thiau7-a2","tsik thiāu-á","tsik thiau7-a2","擠𤶃仔","擠𤶃仔","擠痘痘","匿名"
"6894","ke-thng","ke-thng","ke-thng","ke-thng","雞湯","雞湯","雞湯","匿名"
"6895","ka hó-iú","ka ho2-iu2","ka hó-iú","ka ho2-iu2","加好友","加好友","加好友","匿名"
"6896","thuh-chhàu","thuh-chhau3","thuh-tshàu","thuh-tshau3","黜臭","黜臭","吐槽","匿名"
"6897","bô-khó-lêng","bo5-kho2-leng5","bô-khó-lîng","bo5-kho2-ling5","無可能","無可能","不可能","匿名"
"6898","iáu--ē-sái","iau2--e7-sai2","iáu--ē-sái","iau2--e7-sai2","猶會使","猶會使","還能","匿名"
"6899","chhài-chàng","chhai3-chang3","tshài-tsàng","tshai3-tsang3","菜粽","菜粽","菜粽","匿名"
"6900","ná pûn ke-kui kāng-khoán","na2 pun5 ke-kui kang7-khoan2","ná pûn ke-kui kāng-khuán","na2 pun5 ke-kui kang7-khuan2","若歕雞胿仝款","若歕雞胿仝款","像吹氣球一樣","匿名"
"6901","kóng siáⁿ","kong2 siann2","kóng siánn","kong2 siann2","講啥","講啥","講什麼","匿名"
"6902","sī beh àn-chóaⁿ oa̍h","si7 beh an3-choann2 oah8","sī beh àn-tsuánn ua̍h","si7 beh an3-tsuann2 uah8","是欲按怎活","是欲按怎活","是要怎麼活","匿名"
"6903","tê-bí-nn̄g","te5-bi2-nng7","tê-bí-nn̄g","te5-bi2-nng7","茶米卵","茶米卵","茶葉蛋","匿名"
"6904","ha̍k-seng-hōe","hak8-seng-hoe7","ha̍k-sing-huē","hak8-sing-hue7","學生會","學生會","學生會","匿名"
"6905","siau-hông-tūi-oân","siau-hong5-tui7-oan5","siau-hông-tuī-uân","siau-hong5-tui7-uan5","消防隊員","消防隊員","消防隊員","匿名"
"6906","lín-pē","lin2-pe7","lín-pē","lin2-pe7","恁爸","恁爸","你爸","匿名"
"6907","tō--ê","to7--e5","tō--ê","to7--e5","導的","導的","班導","匿名"
"6908","ha--lo͘h","ha--looh","ha--looh","ha--looh","哈囉","哈囉","哈囉","匿名"
"6909","goán chòe-kīn beh pit-gia̍p--ah","goan2 choe3-kin7 beh pit-giap8--ah","guán tsuè-kīn beh pit-gia̍p--ah","guan2 tsue3-kin7 beh pit-giap8--ah","阮最近欲畢業矣","阮最近欲畢業矣","我們最近要畢業了","匿名"
"6910","chiâⁿ siong-sim","chiann5 siong-sim","tsiânn siong-sim","tsiann5 siong-sim","誠傷心","誠傷心","真傷心","匿名"
"6911","lí bē-bái","li2 be7-bai2","lí bē-bái","li2 be7-bai2","你袂䆀","你袂䆀","你不錯","匿名"
"6912","chia̍h hun","chiah8 hun","tsia̍h hun","tsiah8 hun","食薰","食薰","吸菸","匿名"
"6913","góa beh khì Tâi-oân kiat-hun pān-toh","goa2 beh khi3 Tai5-oan5 kiat-hun pan7-toh","guá beh khì Tâi-uân kiat-hun pān-toh","gua2 beh khi3 Tai5-uan5 kiat-hun pan7-toh","我欲去台灣結婚辦桌","我欲去台灣結婚辦桌","我要去台灣結婚辦酒席啊","匿名"
"6914","sì-niú ńg-á bô tî","si3-niu2 ng2-a2 bo5 ti5","sì-niú ńg-á bô tî","si3-niu2 ng2-a2 bo5 ti5","四兩鈗仔無除","四兩鈗仔無除","自不量力","匿名"
"6915","e-àm chò-hóe khùn","e-am3 cho3-hoe2 khun3","e-àm tsò-hué khùn","e-am3 tso3-hue2 khun3","下暗做伙睏","下暗做伙睏","今晚一起睡","匿名"
"6916","chin hoaⁿ-hí ūi lí ho̍k-bū","chin hoann-hi2 ui7 li2 hok8-bu7","tsin huann-hí uī lí ho̍k-bū","tsin huann-hi2 ui7 li2 hok8-bu7","真歡喜為你服務","真歡喜為你服務","很高興為您服務","匿名"
"6917","chiok joa̍h","chiok joah8","tsiok jua̍h","tsiok juah8","足熱","足熱","好熱","匿名"
"6918","ōe-tâng","oe7-tang5","uē-tâng","ue7-tang5","話筒","話筒","話筒","匿名"
"6919","tī tó-ūi","ti7 to2-ui7","tī tó-uī","ti7 to2-ui7","佇佗位","佇佗位","在哪裡","匿名"
"6920","chū-ngó͘ si̍t-hiān","chu7-ngoo2 sit8-hian7","tsū-ngóo si̍t-hiān","tsu7-ngoo2 sit8-hian7","自我實現","自我實現","自我實現","匿名"
"6921","hâng hâng chhut chiōng-goân","hang5 hang5 chhut chiong7-goan5","hâng hâng tshut tsiōng-guân","hang5 hang5 tshut tsiong7-guan5","行行出狀元","行行出狀元","行行出狀元","匿名"
"6922","liáu-chîⁿ-hòe","liau2-chinn5-hoe3","liáu-tsînn-huè","liau2-tsinn5-hue3","了錢貨","了錢貨","賠錢貨","匿名"
"6923","seng-oa̍h si̍p-koàn","seng-oah8 sip8-koan3","sing-ua̍h si̍p-kuàn","sing-uah8 sip8-kuan3","生活習慣","生活習慣","生活習慣","匿名"
"6924","kháu-chō àm-bé","khau2-cho7 am3-be2","kháu-tsō àm-bé","khau2-tso7 am3-be2","口座暗碼","口座暗碼","帳密","匿名"
"6925","hō͘ lâng khòaⁿ-hiān-hiān","hoo7 lang5 khoann3-hian7-hian7","hōo lâng khuànn-hiān-hiān","hoo7 lang5 khuann3-hian7-hian7","予人看現現","予人看現現","原形畢露","匿名"
"6926","mài khì","mai3 khi3","mài khì","mai3 khi3","莫去","莫去","不要去","匿名"
"6927","sú-iōng-lâng","su2-iong7-lang5","sú-iōng-lâng","su2-iong7-lang5","使用人","使用人","佣人","匿名"
"6928","ē-kha-chhiú-lâng","e7-kha-chhiu2-lang5","ē-kha-tshiú-lâng","e7-kha-tshiu2-lang5","下跤手人","下跤手人","佣人","匿名"
"6929","tùn-teⁿ--chi̍t-ē","tun3-tenn--chit8-e7","tùn-tenn--tsi̍t-ē","tun3-tenn--tsit8-e7","頓蹬一下","頓蹬一下","停頓一下","匿名"
"6930","bô lí chit-má ē-tàng chhì-khòaⁿ-māi","bo5 li2 chit-ma2 e7-tang3 chhi3-khoann3-mai7","bô lí tsit-má ē-tàng tshì-khuànn-māi","bo5 li2 tsit-ma2 e7-tang3 tshi3-khuann3-mai7","無你這馬會當試看覓","無你這馬會當試看覓","不然你現在可以試看看","匿名"
"6931","bô kā góa hòng chāi gán lāi","bo5 ka7 goa2 hong3 chai7 gan2 lai7","bô kā guá hòng tsāi gán lāi","bo5 ka7 gua2 hong3 tsai7 gan2 lai7","無共我放在眼內","無共我放在眼內","不把我放在眼裡","匿名"
"6932","khùn-bîn bô-kàu","khun3-bin5 bo5-kau3","khùn-bîn bô-kàu","khun3-bin5 bo5-kau3","睏眠無夠","睏眠無夠","睡眠不足","匿名"
"6933","góa kan-na ài--lí","goa2 kan-na ai3--li2","guá kan-na ài--lí","gua2 kan-na ai3--li2","我干焦愛你","我干焦愛你","我只愛你","匿名"
"6934","bí-tē","bi2-te7","bí-tē","bi2-te7","米袋","米袋","米袋","匿名"
"6935","ū bái bô chi̍t hó","u7 bai2 bo5 chit8 ho2","ū bái bô tsi̍t hó","u7 bai2 bo5 tsit8 ho2","有䆀無一好","有䆀無一好","百害無一利","匿名"
"6936","su-tiūⁿ","su-tiunn7","su-tiūnn","su-tiunn7","師丈","師丈","師丈","匿名"
"6937","tōa káu pôaⁿ chhiûⁿ sè káu khòaⁿ iūⁿ","toa7 kau2 poann5 chhiunn5 se3 kau2 khoann3 iunn7","tuā káu puânn tshiûnn sè káu khuànn iūnn","tua7 kau2 puann5 tshiunn5 se3 kau2 khuann3 iunn7","大狗盤牆細狗看樣","大狗盤牆細狗看樣","上樑不正下樑歪","匿名"
"6938","chin hoaⁿ-hí kah lí se̍k-sāi","chin hoann-hi2 kah li2 sek8-sai7","tsin huann-hí kah lí si̍k-sāi","tsin huann-hi2 kah li2 sik8-sai7","真歡喜佮你熟似","真歡喜佮你熟似","很高興認識你","匿名"
"6939","kha-chhng-mo͘","kha-chhng-moo","kha-tshng-moo","kha-tshng-moo","尻川毛","尻川毛","屁股毛","匿名"
"6940","che sī gún tau","che si7 gun2 tau","tse sī gún tau","tse si7 gun2 tau","這是阮兜","這是阮兜","這是我家","匿名"
"6941","ta̍uh-ta̍uh-á-kiâⁿ","tauh8-tauh8-a2-kiann5","ta̍uh-ta̍uh-á-kiânn","tauh8-tauh8-a2-kiann5","沓沓仔行","沓沓仔行","慢慢走","匿名"
"6942","ûn-ûn-á-kiâⁿ","un5-un5-a2-kiann5","ûn-ûn-á-kiânn","un5-un5-a2-kiann5","勻勻仔行","勻勻仔行","慢慢走","匿名"
"6943","tiāⁿ","tiann7","tiānn","tiann7","錠","錠","大錨","匿名"
"6944","Lō͘-se-a tàu-sì-kak","Loo7-se-a tau3-si3-kak","Lōo-se-a tàu-sì-kak","Loo7-se-a tau3-si3-kak","露西亞鬥四角","露西亞鬥四角","俄羅斯方塊","Jou Ying-cheng"
"6945","tiâu-chhia","tiau5-chhia","tiâu-tshia","tiau5-tshia","牢車","牢車","拋錨","匿名"
"6946","pe̍h-phau-phau","peh8-phau-phau","pe̍h-phau-phau","peh8-phau-phau","白拋拋","白拋拋","白皙皙","匿名"
"6947","mê-mê-kak-kak","me5-me5-kak-kak","mê-mê-kak-kak","me5-me5-kak-kak","鋩鋩角角","鋩鋩角角","眉眉角角","Jou Ying-cheng"
"6948","hā-kha-liāu","ha7-kha-liau7","hā-kha-liāu","ha7-kha-liau7","下跤料","下跤料","下腳料","匿名"
"6949","khòaⁿ siáⁿ siâu","khoann3 siann2 siau5","khuànn siánn siâu","khuann3 siann2 siau5","看啥潲","看啥潲","看三小","匿名"
"6950","bô kiù--ah","bo5 kiu3--ah","bô kiù--ah","bo5 kiu3--ah","無救矣","無救矣","沒救了","匿名"
"6951","ba̍k-chiu ū būn-tê","bak8-chiu u7 bun7-te5","ba̍k-tsiu ū būn-tê","bak8-tsiu u7 bun7-te5","目睭有問題","目睭有問題","眼睛有問題","匿名"
"6952","kúi-chhe","kui2-chhe","kuí-tshe","kui2-tshe","鬼差","鬼差","鬼差","匿名"
"6953","káng khoah chúi chhim","kang2 khoah chui2 chhim","káng khuah tsuí tshim","kang2 khuah tsui2 tshim","港闊水深","港闊水深","港闊水深","Jou Ying-cheng"
"6954","chòe-kīn hó--bô","choe3-kin7 ho2--bo5","tsuè-kīn hó--bô","tsue3-kin7 ho2--bo5","最近好無","最近好無","最近好嗎","匿名"
"6955","hō͘ lāng khi-hū","hoo7 lang7 khi-hu7","hōo lāng khi-hū","hoo7 lang7 khi-hu7","予人欺負","予人欺負","被欺負","匿名"
"6956","sìn-iōng-khah","sin3-iong7-khah","sìn-iōng-khah","sin3-iong7-khah","信用卡","信用卡","信用卡","匿名"
"6957","cheng-sîn-pēⁿ-īⁿ","cheng-sin5-penn7-inn7","tsing-sîn-pēnn-īnn","tsing-sin5-penn7-inn7","精神病院","精神病院","精神病院","匿名"
"6958","ia̍p-sng","iap8-sng","ia̍p-sng","iap8-sng","葉酸","葉酸","葉酸","匿名"
"6959","kiàm-kiap","kiam3-kiap","kiàm-kiap","kiam3-kiap","劍俠","劍俠","劍俠","匿名"
"6960","kám ē chia̍h--tit","kam2 e7 chiah8--tit","kám ē tsia̍h--tit","kam2 e7 tsiah8--tit","敢會食得","敢會食得","能吃嗎","匿名"
"6961","pit-gia̍p-chèng-su","pit-giap8-cheng3-su","pit-gia̍p-tsìng-su","pit-giap8-tsing3-su","畢業證書","畢業證書","畢業證書","匿名"
"6962","hun-si","hun-si","hun-si","hun-si","分屍","分屍","分屍","匿名"
"6963","sè kan-lo̍k","se3 kan-lok8","sè kan-lo̍k","se3 kan-lok8","細干樂","細干樂","小陀螺","匿名"
"6964","si̍p liân siu tek tông chûn tō͘, pek liân siu tek kiōng chím biân","sip8 lian5 siu tek tong5 chun5 too7, pek lian5 siu tek kiong7 chim2 bian5","si̍p liân siu tik tông tsûn tōo, pik liân siu tik kiōng tsím biân","sip8 lian5 siu tik tong5 tsun5 too7, pik lian5 siu tik kiong7 tsim2 bian5","十年修得同船渡，百年修得共枕眠","十年修得同船渡，百年修得共枕眠","十年修得同船渡，百年修得共枕眠","匿名"
"6965","chhòng siáⁿ lah","chhong3 siann2 lah","tshòng siánn lah","tshong3 siann2 lah","創啥啦","創啥啦","幹嘛啦","匿名"
"6966","chin hó khùn","chin ho2 khun3","tsin hó khùn","tsin ho2 khun3","真好睏","真好睏","睡得很好","匿名"
"6967","khéng o̍h","kheng2 oh8","khíng o̍h","khing2 oh8","肯學","肯學","肯學","匿名"
"6968","ta-ke sin-pū","ta-ke sin-pu7","ta-ke sin-pū","ta-ke sin-pu7","大家新婦","大家新婦","婆媳","匿名"
"6969","khiā-nn̄g","khia7-nng7","khiā-nn̄g","khia7-nng7","徛卵","徛卵","立蛋","匿名"
"6970","Ngó͘-si̍p-lâm","Ngoo2-sip8-lam5","Ngóo-si̍p-lâm","Ngoo2-sip8-lam5","五十嵐","五十嵐","五十嵐","Jou Ying-cheng"
"6971","kàu Lâm-káng ê tián-lám-koán ê koaⁿ-hong bāng-chām","kau3 Lam5-kang2 e5 tian2-lam2-koan2 e5 koann-hong bang7-cham7","kàu Lâm-káng ê tián-lám-kuán ê kuann-hong bāng-tsām","kau3 Lam5-kang2 e5 tian2-lam2-kuan2 e5 kuann-hong bang7-tsam7","到南港的展覽館的官方網站","到南港的展覽館的官方網站","到南港的展覽館的官方網站","Lin Hsuan-tung"
"6972","bē-sái chia̍h","be7-sai2 chiah8","bē-sái tsia̍h","be7-sai2 tsiah8","袂使食","袂使食","不行吃","Jou Ying-cheng"
"6973","ē chhun-kiu","e7 chhun-kiu","ē tshun-kiu","e7 tshun-kiu","會伸勼","會伸勼","有彈性","Jou Ying-cheng"
"6974","sió kan-lo̍k","sio2 kan-lok8","sió kan-lo̍k","sio2 kan-lok8","小干樂","小干樂","小陀螺","Jou Ying-cheng"
"6975","chhài-thâu","chhai3-thau5","tshài-thâu","tshai3-thau5","菜頭","菜頭","白蘿蔔","Jou Ying-cheng"
"6976","chhun hā chhiu tang","chhun ha7 chhiu tang","tshun hā tshiu tang","tshun ha7 tshiu tang","春夏秋冬","春夏秋冬","春夏秋冬","匿名"
"6977","lim ka-pi","lim ka-pi","lim ka-pi","lim ka-pi","啉咖啡","啉咖啡","喝咖啡","匿名"
