"DictWordID","PojUnicode","PojInput","KipUnicode","KipInput","HanLoTaibunPoj","PageNumber"
"492","Hēng-chhài","Heng7-chhai3","Hīng-tshài","Hing7-tshai3","莕菜、荇菜","174"
"493","Chhì-hēng","Chhi3-heng7","Tshì-hīng","Tshi3-hing7","刺莧","174"
"494","Chhì-so͘","Chhi3-soo","Tshì-soo","Tshi3-soo","刺蒐","174"
"495","Chhi-siuⁿ","Chhi-siunn","Tshi-siunn","Tshi-siunn","青箱","174"
"496","Koe-kè-hoe","Koe-ke3-hoe","Kue-kè-hue","Kue-ke3-hue","鷄冠花","174"
"497","Pe̍h-kùi-kiok-hoe","Peh8-kui3-kiok-hoe","Pe̍h-kuì-kiok-hue","Peh8-kui3-kiok-hue","白桂菊花","174"
"498","Pe̍h-koe-kè","Peh8-koe-ke3","Pe̍h-kue-kè","Peh8-kue-ke3","白鷄冠","174"
"499","Koe-kè-hoe","Koe-ke3-hoe","Kue-kè-hue","Kue-ke3-hue","鷄冠花","174"
"500","Koe-kè","Koe-ke3","Kue-kè","Kue-ke3","鷄冠","174"
"501","O͘-hî-hoe","Oo-hi5-hoe","Oo-hî-hue","Oo-hi5-hue","烏魚花","174"
"502","Îⁿ-á-hoe","Inn5-a2-hoe","Înn-á-hue","Inn5-a2-hue","圓仔花","175"
"503","Ku-hoe","Ku-hoe","Ku-hue","Ku-hue","龜花","175"
"504","Sò͘-hiuⁿ","Soo3-hiunn","Sòo-hiunn","Soo3-hiunn","素香","176"
"505","Ian-chi-hoe","Ian-chi-hoe","Ian-tsi-hue","Ian-tsi-hue","胭脂花","176"
"506","Kí-thok","Ki2-thok","Kí-thok","Ki2-thok","齒托","176"
"507","Chúi-tang-koe","Chui2-tang-koe","Tsuí-tang-kue","Tsui2-tang-kue","水冬瓜","176"
"508","Chúi-tang-koe","Chui2-tang-koe","Tsuí-tang-kue","Tsui2-tang-kue","水冬瓜","176"
"509","Siong-lio̍k","Siong-liok8","Siong-lio̍k","Siong-liok8","商陸","176"
"510","Hó͘-kā-hông","Hoo2-ka7-hong5","Hóo-kā-hông","Hoo2-ka7-hong5","虎咬癀","176"
"511","Thih-kau-chháu","Thih-kau-chhau2","Thih-kau-tsháu","Thih-kau-tshau2","鐵鉤草","177"
"512","Chu-chú-chháu","Chu-chu2-chhau2","Tsu-tsú-tsháu","Tsu-tsu2-tshau2","朱子草","177"
"513","Ti-bú-lin","Ti-bu2-lin","Ti-bú-lin","Ti-bu2-lin","猪母乳","177"
"514","Ti-bú-chháu","Ti-bu2-chhau2","Ti-bú-tsháu","Ti-bu2-tshau2","猪母草","177"
"515","Gō͘-sî-chháu","Goo7-si5-chhau2","Gōo-sî-tsháu","Goo7-si5-tshau2","午時草","177"
"516","Chhùi-chháu","Chhui3-chhau2","Tshuì-tsháu","Tshui3-tshau2","嘴草","177"
"517","Sim-á-hio̍h","Sim-a2-hioh8","Sim-á-hio̍h","Sim-a2-hioh8","參仔葉","177"
"518","Chîm-kóng-chhài","Chim5-kong2-chhai3","Tsîm-kóng-tshài","Tsim5-kong2-tshai3","蟳管菜","178"
"519","Chîm-chhài","Chim5-chhai3","Tsîm-tshài","Tsim5-tshai3","蟳菜","178"
"520","Chián-jiông-hoe","Chian2-jiong5-hoe","Tsián-jiông-hue","Tsian2-jiong5-hue","剪絨花","179"
"521","Eng-be̍h","Eng-beh8","Eng-be̍h","Eng-beh8","罌麥","179"
"522","Ho-lin-tāu-chháu","Ho-lin-tau7-chhau2","Ho-lin-tāu-tsháu","Ho-lin-tau7-tshau2","荷蘭豆草、河乳豆草","179"
"523","Chhiⁿ-hong-chháu","Chhinn-hong-chhau2","Tshinn-hong-tsháu","Tshinn-hong-tshau2","菁方草","179"
"524","Koe-tn̂g-chháu","Koe-tng5-chhau2","Kue-tn̂g-tsháu","Kue-tng5-tshau2","鷄腸草","180"
"525","Liân","Lian5","Liân","Lian5","蓮","181"
"526","Liân-hoe","Lian5-hoe","Liân-hue","Lian5-hue","蓮花","181"
"527","Chúi-liân-hoe","Chui2-lian5-hoe","Tsuí-liân-hue","Tsui2-lian5-hue","水蓮花","181"
"528","Ui-lêng-sian","Ui-leng5-sian","Ui-lîng-sian","Ui-ling5-sian","威靈仙","182"
"529","Ûi-hō͘-sian","Ui5-hoo7-sian","Uî-hōo-sian","Ui5-hoo7-sian","為候仙","182"
"530","Chhǹg-phīⁿ-lêng","Chhng3-phinn7-leng5","Tshǹg-phīnn-lîng","Tshng3-phinn7-ling5","串鼻龍","183"
"531","Ui-lêng-sian","Ui-leng5-sian","Ui-lîng-sian","Ui-ling5-sian","威靈仙","183"
"532","Tōa-pún-soaⁿ-khûn-chhài","Toa7-pun2-soann-khun5-chhai3","Tuā-pún-suann-khûn-tshài","Tua7-pun2-suann-khun5-tshai3","大本山芹菜","185"
"533","Pih-á-chháu","Pih-a2-chhau2","Pih-á-tsháu","Pih-a2-tshau2","鼈仔草","185"
"534","Thong-chhó","Thong-chho2","Thong-tshó","Thong-tsho2","蓪草","185"
"535","Chio̍h-ge̍h","Chioh8-geh8","Tsio̍h-ge̍h","Tsioh8-geh8","石月","186"
"536","N̂g-peh","Ng5-peh","N̂g-peh","Ng5-peh","黃柏","186"
"537","Poeh-kak-liân","Poeh-kak-lian5","Pueh-kak-liân","Pueh-kak-lian5","八角蓮","187"
"538","Thih-gû-ji̍p-chio̍h","Thih-gu5-jip8-chioh8","Thih-gû-ji̍p-tsio̍h","Thih-gu5-jip8-tsioh8","鐵牛入石","187"
"539","Chhiⁿ-ba̍k-hiuⁿ","Chhinn-bak8-hiunn","Tshinn-ba̍k-hiunn","Tshinn-bak8-hiunn","青木香","187"
"540","Pe̍h-soaⁿ-han-chû","Peh8-soann-han-chu5","Pe̍h-suann-han-tsû","Peh8-suann-han-tsu5","白山蕃薯","187"
"541","Hông-kí","Hong5-ki2","Hông-kí","Hong5-ki2","防巳","187"
"542","Lôe-piah-tîn","Loe5-piah-tin5","Luê-piah-tîn","Lue5-piah-tin5","犁壁藤","188"
"543","Lôe-piah-chháu","Loe5-piah-chhau2","Luê-piah-tsháu","Lue5-piah-tshau2","犁壁草","188"
"544","Tó-tōe-kióng","To2-toe7-kiong2","Tó-tuē-kióng","To2-tue7-kiong2","倒地拱","188"
"545","Tōa-hôe-hûn","Toa7-hoe5-hun5","Tuā-huê-hûn","Tua7-hue5-hun5","大回魂","188"
"546","Poeh-kak","Poeh-kak","Pueh-kak","Pueh-kak","八角","188"
"547","Óaⁿ-lêng-chhiū","Oann2-leng5-chhiu7","Uánn-lîng-tshiū","Uann2-ling5-tshiu7","碗龍樹","188"
"548","Poeh-kak","Poeh-kak","Pueh-kak","Pueh-kak","八角","188"
"549","Poeh-kak-á","Poeh-kak-a2","Pueh-kak-á","Pueh-kak-a2","八角仔","188"
"550","Lâm-ngó͘-bī-chí","Lam5-ngoo2-bi7-chi2","Lâm-ngóo-bī-tsí","Lam5-ngoo2-bi7-tsi2","南五味子","189"
"551","Âng-kut-chôa","Ang5-kut-choa5","Âng-kut-tsuâ","Ang5-kut-tsua5","紅骨蛇","189"
"552","Iā-ha̍p","Ia7-hap8","Iā-ha̍p","Ia7-hap8","夜合","189"
"553","Gio̍k-lân","Giok8-lan5","Gio̍k-lân","Giok8-lan5","玉蘭","189"
"554","O͘-sim-chio̍h","Oo-sim-chioh8","Oo-sim-tsio̍h","Oo-sim-tsioh8","烏心石","189"
"555","Hâm-siàu","Ham5-siau3","Hâm-siàu","Ham5-siau3","含笑","189"
"556","Giû-sim-lâi","Giu5-sim-lai5","Giû-sim-lâi","Giu5-sim-lai5","牛心梨","190"
"557","Phang-lâi","Phang-lai5","Phang-lâi","Phang-lai5","香梨","190"
"558","Sek-kia-kó","Sek-kia-ko2","Sik-kia-kó","Sik-kia-ko2","釋迦果","190"
"559","Hu̍t-thâu-kó","Hut8-thau5-ko2","Hu̍t-thâu-kó","Hut8-thau5-ko2","佛頭果","190"
"560","Eng-jiáu-thô","Eng-jiau2-tho5","Ing-jiáu-thô","Ing-jiau2-tho5","鶯爪桃","190"
"561","Koe-jiáu-lân","Koe-jiau2-lan5","Kue-jiáu-lân","Kue-jiau2-lan5","鷄爪蘭","190"
"562","Phang-hoe","Phang-hoe","Phang-hue","Phang-hue","香花","190"
"563","Chhàu-sái-lâm","Chhau3-sai2-lam5","Tshàu-sái-lâm","Tshau3-sai2-lam5","臭屎楠","191"
"564","Sòe-hio̍h-lâm","Soe3-hioh8-lam5","Suè-hio̍h-lâm","Sue3-hioh8-lam5","細葉楠","191"
"565","N̂g-bah-chhiū","Ng5-bah-chhiu7","N̂g-bah-tshiū","Ng5-bah-tshiu7","黃肉樹","191"
"566","Thih-sái-lâm","Thih-sai2-lam5","Thih-sái-lâm","Thih-sai2-lam5","鐵屎楠","191"
"567","Bo̍k-ní-chuiū","Bok8-ni2-chuiu7","Bo̍k-ní-tsuiū","Bok8-ni2-tsuiu7","木耳樹","191"
"568","Koe-bâi","Koe-bai5","Kue-bâi","Kue-bai5","鷄眉","191"
"569","Lo̍h-khak-chan","Loh8-khak-chan","Lo̍h-khak-tsan","Loh8-khak-tsan","落殼櫕","191"
"570","Kiú-kiong-kū","Kiu2-kiong-ku7","Kiú-kiong-kū","Kiu2-kiong-ku7","九芎舅","191"
"571","Hoan-á-oan","Hoan-a2-oan","Huan-á-uan","Huan-a2-uan","蕃仔灣","191"
"572","Bô-kun-chháu","Bo5-kun-chhau2","Bô-kun-tsháu","Bo5-kun-tshau2","無根草","191"
"573","Chiuⁿ","Chiunn","Tsiunn","Tsiunn","樟","192"
"574","Pún-chiuⁿ","Pun2-chiunn","Pún-tsiunn","Pun2-tsiunn","本樟","192"
"575","Chhàu-chiuⁿ","Chhau3-chiunn","Tshàu-tsiunn","Tshau3-tsiunn","臭樟","192"
"576","Soaⁿ-chhàu-chiuⁿ","Soann-chhau3-chiunn","Suann-tshàu-tsiunn","Suann-tshau3-tsiunn","山臭樟","192"
"577","Soaⁿ-chiáu-chiuⁿ","Soann-chiau2-chiunn","Suann-tsiáu-tsiunn","Suann-tsiau2-tsiunn","山鳥樟","192"
"578","Chiáu-chiuⁿ","Chiau2-chiunn","Tsiáu-tsiunn","Tsiau2-tsiunn","鳥樟","192"
"579","Soaⁿ-chiáu-chiuⁿ","Soann-chiau2-chiunn","Suann-tsiáu-tsiunn","Suann-tsiau2-tsiunn","山鳥樟","192"
"580","Thó͘-jio̍k-kùi","Thoo2-jiok8-kui3","Thóo-jio̍k-kuì","Thoo2-jiok8-kui3","土肉桂","192"
"581","Chiuⁿ-gû","Chiunn-gu5","Tsiunn-gû","Tsiunn-gu5","樟牛","192"
"582","Gû-chiuⁿ","Gu5-chiunn","Gû-tsiunn","Gu5-tsiunn","牛樟","192"
"583","Phàⁿ-chiuⁿ","Phann3-chiunn","Phànn-tsiunn","Phann3-tsiunn","冇樟","193"
"584","Jio̍k-kùi","Jiok8-kui3","Jio̍k-kuì","Jiok8-kui3","肉桂","193"
"585","Kùi-ki","Kui3-ki","Kuì-ki","Kui3-ki","桂枝","193"
"586","A-lí-sim","A-li2-sim","A-lí-sim","A-li2-sim","阿里參","193"
"587","Hiuⁿ-kùi","Hiunn-kui3","Hiunn-kuì","Hiunn-kui3","香桂","193"
"588","Soaⁿ-jio̍k-kùi","Soann-jiok8-kui3","Suann-jio̍k-kuì","Suann-jiok8-kui3","山肉桂","193"
"589","Hiuⁿ-kùi","Hiunn-kui3","Hiunn-kuì","Hiunn-kui3","香桂","193"
"590","Thó͘-chiuⁿ","Thoo2-chiunn","Thóo-tsiunn","Thoo2-tsiunn","土樟","193"
"591","Kau-khak-kùi","Kau-khak-kui3","Kau-khak-kuì","Kau-khak-kui3","厚殼桂","193"
"592","Phang-kùi","Phang-kui3","Phang-kuì","Phang-kui3","攀桂","193"
"593","Phàⁿ-kùi","Phann3-kui3","Phànn-kuì","Phann3-kui3","冇桂","193"
"594","Thó͘-lâm","Thoo2-lam5","Thóo-lâm","Thoo2-lam5","土楠","193"
"595","N̂g-bah-chhiū","Ng5-bah-chhiu7","N̂g-bah-tshiū","Ng5-bah-tshiu7","黃肉樹","193"
"596","Chhàu-chiuⁿ","Chhau3-chiunn","Tshàu-tsiunn","Tshau3-tsiunn","臭樟","193"
"597","Lāi-tang-chí","Lai7-tang-chi2","Lāi-tang-tsí","Lai7-tang-tsi2","內冬子","194"
"598","Soaⁿ-ho-chio","Soann-ho-chio","Suann-ho-tsio","Suann-ho-tsio","山胡椒","194"
"599","Tōa-hio̍h-lâm","Toa7-hioh8-lam5","Tuā-hio̍h-lâm","Tua7-hioh8-lam5","大葉楠","195"
"600","Lâm-á","Lam5-a2","Lâm-á","Lam5-a2","楠仔","195"
"601","Hiuⁿ-lâm","Hiunn-lam5","Hiunn-lâm","Hiunn-lam5","香楠","195"
"602","Chhàu-sái-lâm","Chhau3-sai2-lam5","Tshàu-sái-lâm","Tshau3-sai2-lam5","臭屎楠","195"
"603","Sòe-hio̍h-lâm","Soe3-hioh8-lam5","Suè-hio̍h-lâm","Sue3-hioh8-lam5","細葉楠","195"
"604","Ti-kha-lâm","Ti-kha-lam5","Ti-kha-lâm","Ti-kha-lam5","猪脚楠","195"
"605","Lâm-á","Lam5-a2","Lâm-á","Lam5-a2","楠仔","195"
"606","Lâm-á","Lam5-a2","Lâm-á","Lam5-a2","楠仔","196"
"607","Lâi-tang-chí-lâm","Lai5-tang-chi2-lam5","Lâi-tang-tsí-lâm","Lai5-tang-tsi2-lam5","內冬子楠","196"
"608","Hé-thòaⁿ-lâm-á","He2-thoann3-lam5-a2","Hé-thuànn-lâm-á","He2-thuann3-lam5-a2","火炭楠仔","196"
"609","Lāi-thòaⁿ-chí-lâm","Lai7-thoann3-chi2-lam5","Lāi-thuànn-tsí-lâm","Lai7-thuann3-tsi2-lam5","內炭子楠","196"
"610","Iû-hio̍h-lâm","Iu5-hioh8-lam5","Iû-hio̍h-lâm","Iu5-hioh8-lam5","油葉楠","196"
"611","Hiuⁿ-kùi","Hiunn-kui3","Hiunn-kuì","Hiunn-kui3","香桂","196"
"612","Tek-hio̍h-lâm","Tek-hioh8-lam5","Tik-hio̍h-lâm","Tik-hioh8-lam5","竹葉楠","197"
"613","Gō͘-chiúⁿ-lâm-á","Goo7-chiunn2-lam5-a2","Gōo-tsiúnn-lâm-á","Goo7-tsiunn2-lam5-a2","五掌楠仔","197"
"614","Gō͘-hio̍h-lâm-á","Goo7-hioh8-lam5-a2","Gōo-hio̍h-lâm-á","Goo7-hioh8-lam5-a2","五葉楠仔","197"
"615","O͘-hun-hoe","Oo-hun-hoe","Oo-hun-hue","Oo-hun-hue","烏煙花","198"
"616","Soaⁿ-kam-á","Soann-kam-a2","Suann-kam-á","Suann-kam-a2","山柑仔","198"
"617","Ô-khak-á","O5-khak-a2","Ô-khak-á","O5-khak-a2","蠔殼仔","199"
"618","Soaⁿ-kam-á","Soann-kam-a2","Suann-kam-á","Suann-kam-a2","山柑仔","199"
"619","Gû-kak-oai","Gu5-kak-oai","Gû-kak-uai","Gu5-kak-uai","牛角歪","199"
"620","Saⁿ-kha-tiāu","Sann-kha-tiau7","Sann-kha-tiāu","Sann-kha-tiau7","三脚掉","199"
"621","Saⁿ-kha-phî","Sann-kha-phi5","Sann-kha-phî","Sann-kha-phi5","三脚皮","199"
"622","Saⁿ-kha-pia̍t","Sann-kha-piat8","Sann-kha-pia̍t","Sann-kha-piat8","三脚別","199"
"623","Saⁿ-kha-pih","Sann-kha-pih","Sann-kha-pih","Sann-kha-pih","三脚鼈","199"
"624","Pe̍h-hoe-á-chhài","Peh8-hoe-a2-chhai3","Pe̍h-hue-á-tshài","Peh8-hue-a2-tshai3","白花仔菜","199"
"625","Hiòng-thian-hông","Hiong3-thian-hong5","Hiòng-thian-hông","Hiong3-thian-hong5","向天黃","199"
"626","Îⁿ-chhài-thâu","Inn5-chhai3-thau5","Înn-tshài-thâu","Inn5-tshai3-thau5","圓菜頭","200"
"627","Kòa-chhài","Koa3-chhai3","Kuà-tshài","Kua3-tshai3","芥菜","200"
"628","Tōa-chhài","Toa7-chhai3","Tuā-tshài","Tua7-tshai3","大菜","200"
"629","Ko-lê-chhài","Ko-le5-chhai3","Ko-lê-tshài","Ko-le5-tshai3","高麗菜","201"
"630","Chhài-hoe","Chhai3-hoe","Tshài-hue","Tshai3-hue","菜花","201"
"631","Pe̍h-chhài","Peh8-chhai3","Pe̍h-tshài","Peh8-tshai3","白菜","201"
"632","Kńg-sim-pe̍h-chhài","Kng2-sim-peh8-chhai3","Kńg-sim-pe̍h-tshài","Kng2-sim-peh8-tshai3","卷心白菜","201"
"633","Pe̍h-kut-soaⁿ-koah-chhàu","Peh8-kut-soann-koah-chhau3","Pe̍h-kut-suann-kuah-tshàu","Peh8-kut-suann-kuah-tshau3","白骨山葛草","202"
"634","Soaⁿ-kòa-chhài","Soann-koa3-chhai3","Suann-kuà-tshài","Suann-kua3-tshai3","山芥菜","202"
"635","Chhài-thâu","Chhai3-thau5","Tshài-thâu","Tshai3-thau5","菜頭","202"
"636","Lâi-ho̍k","Lai5-hok8","Lâi-ho̍k","Lai5-hok8","萊菔","202"
"637","Tò-tiàu-liân","To3-tiau3-lian5","Tò-tiàu-liân","To3-tiau3-lian5","倒？蓮","204"
"638","Chhiⁿ-to-chháu","Chhinn-to-chhau2","Tshinn-to-tsháu","Tshinn-to-tshau2","生刀草","204"
"639","Chhiⁿ-to-io̍h","Chhinn-to-ioh8","Tshinn-to-io̍h","Tshinn-to-ioh8","生刀藥","204"
"640","Kha-bak-chháu","Kha-bak-chhau2","Kha-bak-tsháu","Kha-bak-tshau2","脚目草","204"
"641","Kha-bú-chháu","Kha-bu2-chhau2","Kha-bú-tsháu","Kha-bu2-tshau2","脚母草","204"
"642","Tōa-hoan-hûn","Toa7-hoan-hun5","Tuā-huan-hûn","Tua7-huan-hun5","大翻魂、大番魂","204"
"643","Tò-tiàu-liân","To3-tiau3-lian5","Tò-tiàu-liân","To3-tiau3-lian5","倒？蓮","204"
"644","Pe̍h-po͘-kiuⁿ","Peh8-poo-kiunn","Pe̍h-poo-kiunn","Peh8-poo-kiunn","白埔姜","207"
"645","Siông-san","Siong5-san","Siông-san","Siong5-san","常山","207"
"646","Siông-san","Siong5-san","Siông-san","Siong5-san","常山","207"
"647","Siông-san-chhiū","Siong5-san-chhiu7","Siông-san-tshiū","Siong5-san-tshiu7","常山樹","207"
"648","Siông-san-nî","Siong5-san-ni5","Siông-san-nî","Siong5-san-ni5","常山尼","207"
"649","Soaⁿ-kòa-chhài","Soann-koa3-chhai3","Suann-kuà-tshài","Suann-kua3-tshai3","山芥菜","208"
"650","Hô͘-hī-chháu","Hoo5-hi7-chhau2","Hôo-hī-tsháu","Hoo5-hi7-tshau2","虎耳草","209"
"651","Kim-hī-chháu","Kim-hi7-chhau2","Kim-hī-tsháu","Kim-hi7-tshau2","錦耳草","209"
"652","Chhit-lí-hiong","Chhit-li2-hiong","Tshit-lí-hiong","Tshit-li2-hiong","七里香","209"
"653","Png-á","Png-a2","Png-á","Png-a2","楓仔","210"
"654","Phng-siū","Phng-siu7","Phng-siū","Phng-siu7","楓樹","210"
"655","Hē-bê","He7-be5","Hē-bê","He7-be5","夏粥","211"
"656","Soaⁿ-gî-pê","Soann-gi5-pe5","Suann-gî-pê","Suann-gi5-pe5","山枇杷","211"
"657","Gî-pê","Gi5-pe5","Gî-pê","Gi5-pe5","枇杷","211"
"658","Chôa-pô","Choa5-po5","Tsuâ-pô","Tsua5-po5","蛇婆","211"
"659","Lêng-thò͘-chu","Leng5-thoo3-chu","Lîng-thòo-tsu","Ling5-thoo3-tsu","龍吐珠","211"
"660","Chôa-pho","Choa5-pho","Tsuâ-pho","Tsua5-pho","蛇波","211"
"661","Hái-tông","Hai2-tong5","Hái-tông","Hai2-tong5","海棠","212"
"662","Soaⁿ-siaⁿ-cha","Soann-siann-cha","Suann-siann-tsa","Suann-siann-tsa","山仙查","212"
"663","Siap-lâi","Siap-lai5","Siap-lâi","Siap-lai5","澁梨","212"
"664","Hê-bé","He5-be2","Hê-bé","He5-be2","蝦尾","213"
"665","Soaⁿ-gû-lin","Soann-gu5-lin","Suann-gû-lin","Suann-gu5-lin","山牛乳","213"
"666","Soaⁿ-eng-thô","Soann-eng-tho5","Suann-eng-thô","Suann-eng-tho5","山櫻桃","213"
"667","Mûi-á","Mui5-a2","Muî-á","Mui5-a2","梅仔","214"
"668","Pe̍h-mûi","Peh8-mui5","Pe̍h-muî","Peh8-mui5","白梅","214"
"669","Thô-á","Tho5-a2","Thô-á","Tho5-a2","桃仔","214"
"670","Thô-jîn","Tho5-jin5","Thô-jîn","Tho5-jin5","桃仁","214"
"671","Lí-á","Li2-a2","Lí-á","Li2-a2","李仔","214"
"672","Soaⁿ-lâi","Soann-lai5","Suann-lâi","Suann-lai5","山梨","214"
"673","Chiáu-lâi","Chiau2-lai5","Tsiáu-lâi","Tsiau2-lai5","鳥梨","215"
"674","Chúi-lâi","Chui2-lai5","Tsuí-lâi","Tsui2-lai5","水梨","215"
"675","Lâi-á","Lai5-a2","Lâi-á","Lai5-a2","梨仔","215"
"676","Tiû-chhun-hoe","Tiu5-chhun-hoe","Tiû-tshun-hue","Tiu5-tshun-hue","綢春花","215"
"677","Tōa-kim-eng","Toa7-kim-eng","Tuā-kim-ing","Tua7-kim-ing","大金英","216"
"678","Kim-eng","Kim-eng","Kim-ing","Kim-ing","金英","216"
"679","Sió-kim-eng","Sio2-kim-eng","Sió-kim-ing","Sio2-kim-ing","小金英","217"
"680","Hó͘-m̂-chhì","Hoo2-m5-chhi3","Hóo-m̂-tshì","Hoo2-m5-tshi3","虎梅刺","218"
"681","Iâm-pô","Iam5-po5","Iâm-pô","Iam5-po5","鹽婆","220"
"682","Hó͘-m̂-chhì","Hoo2-m5-chhi3","Hóo-m̂-tshì","Hoo2-m5-tshi3","虎梅刺","220"
"683","Hó͘-m̂-chhì","Hoo2-m5-chhi3","Hóo-m̂-tshì","Hoo2-m5-tshi3","虎梅刺","221"
"684","Chhì-mûi","Chhi3-mui5","Tshì-muî","Tshi3-mui5","蕀梅","221"
"685","Hâ-phî-lâm","Ha5-phi5-lam5","Hâ-phî-lâm","Ha5-phi5-lam5","夏皮楠","222"
"686","Koe-bú-chu","Koe-bu2-chu","Kue-bú-tsu","Kue-bu2-tsu","鷄母珠","223"
"687","Koe-bû-chin-chu","Koe-bu5-chin-chu","Kue-bû-tsin-tsu","Kue-bu5-tsin-tsu","鷄母真珠","223"
"688","Koe-bú-chú","Koe-bu2-chu2","Kue-bú-tsú","Kue-bu2-tsu2","鷄母子","223"
"689","Âng-chu-bo̍k","Ang5-chu-bok8","Âng-tsu-bo̍k","Ang5-tsu-bok8","紅珠木","223"
"690","Siuⁿ-si-á","Siunn-si-a2","Siunn-si-á","Siunn-si-a2","相思仔","223"
"691","Hiong-si-siū","Hiong-si-siu7","Hiong-si-siū","Hiong-si-siu7","相思樹","223"
"692","Kim-ha̍p-hoan","Kim-hap8-hoan","Kim-ha̍p-huan","Kim-hap8-huan","金合歡","223"
"693","Gû-kak-hoe","Gu5-kak-hoe","Gû-kak-hue","Gu5-kak-hue","牛角花","223"
"694","Chhì-kiû-hoe","Chhi3-kiu5-hoe","Tshì-kiû-hue","Tshi3-kiu5-hue","刺毬花","223"
"695","Hoan-chhì-á","Hoan-chhi3-a2","Huan-tshì-á","Huan-tshi3-a2","蕃刺仔","223"
"696","Iûⁿ-kang-chhì","Iunn5-kang-chhi3","Iûnn-kang-tshì","Iunn5-kang-tshi3","羊牨刺","223"
"697","Sat-pìn-chháu","Sat-pin3-chhau2","Sat-pìn-tsháu","Sat-pin3-tshau2","虱篦草","223"
"698","Bián-tiān-hap-hoan","Bian2-tian7-hap-hoan","Bián-tiān-hap-huan","Bian2-tian7-hap-huan","緬甸合歡","224"
"699","Hoan-pô-chhiū","Hoan-po5-chhiu7","Huan-pô-tshiū","Huan-po5-tshiu7","蕃婆樹","224"
"700","Pe̍h-kî-chhun","Peh8-ki5-chhun","Pe̍h-kî-tshun","Peh8-ki5-tshun","白其春","224"
"701","Soaⁿ-thô͘-tāu","Soann-thoo5-tau7","Suann-thôo-tāu","Suann-thoo5-tau7","山土豆","224"
"702","Sîn-si̍t-chháu","Sin5-sit8-chhau2","Sîn-si̍t-tsháu","Sin5-sit8-tshau2","蠅翼草","224"
"703","Sòe-pún-iû-thiông-si̍t","Soe3-pun2-iu5-thiong5-sit8","Suè-pún-iû-thiông-si̍t","Sue3-pun2-iu5-thiong5-sit8","細本油蟲翼","224"
"704","Thô͘-tāu-kū","Thoo5-tau7-ku7","Thôo-tāu-kū","Thoo5-tau7-ku7","土豆舅","224"
"705","Thô͘-tāu","Thoo5-tau7","Thôo-tāu","Thoo5-tau7","土豆","224"
"706","Kau-tîn","Kau-tin5","Kau-tîn","Kau-tin5","鉤藤","225"
"707","Kiok-hoe-bo̍k","Kiok-hoe-bok8","Kiok-hue-bo̍k","Kiok-hue-bok8","菊花木","225"
"708","Tah-bah-chhì","Tah-bah-chhi3","Tah-bah-tshì","Tah-bah-tshi3","搭肉刺","225"
"709","Eng-hio̍h-chhì","Eng-hioh8-chhi3","Ing-hio̍h-tshì","Ing-hioh8-tshi3","鷹葉刺","225"
"710","Tah-bah-chhì","Tah-bah-chhi3","Tah-bah-tshì","Tah-bah-tshi3","搭肉刺","225"
"711","N̂g-ô͘-ia̍p","Ng5-oo5-iap8","N̂g-ôo-ia̍p","Ng5-oo5-iap8","黃蝴蝶","225"
"712","Chang-bo̍k","Chang-bok8","Tsang-bo̍k","Tsang-bok8","稯木","225"
"713","So͘-bo̍k","Soo-bok8","Soo-bo̍k","Soo-bok8","蘇木","225"
"714","Hoe-lê-chhiū-tāu","Hoe-le5-chhiu7-tau7","Hue-lê-tshiū-tāu","Hue-le5-tshiu7-tau7","花螺樹豆","226"
"715","Chhiū-tāu","Chhiu7-tau7","Tshiū-tāu","Tshiu7-tau7","樹豆","226"
"716","Chhài-to-tāu","Chhai3-to-tau7","Tshài-to-tāu","Tshai3-to-tau7","菜刀豆","226"
"717","Koan-to-tāu","Koan-to-tau7","Kuan-to-tāu","Kuan-to-tau7","關刀豆","226"
"718","To-pán-jîn-tāu","To-pan2-jin5-tau7","To-pán-jîn-tāu","To-pan2-jin5-tau7","刀板仁豆","226"
"719","Pûi-ti-á-tāu","Pui5-ti-a2-tau7","Puî-ti-á-tāu","Pui5-ti-a2-tau7","肥猪仔豆","226"
"720","Tōa-hō-soaⁿ-thô͘-tāu","Toa7-ho7-soann-thoo5-tau7","Tuā-hō-suann-thôo-tāu","Tua7-ho7-suann-thoo5-tau7","大號山土豆","227"
"721","Iûⁿ-kak-tāu","Iunn5-kak-tau7","Iûnn-kak-tāu","Iunn5-kak-tau7","羊角豆","227"
"722","Sió-iûⁿ-kak-tāu","Sio2-iunn5-kak-tau7","Sió-iûnn-kak-tāu","Sio2-iunn5-kak-tau7","小羊角豆","227"
"723","Iûⁿ-tāu","Iunn5-tau7","Iûnn-tāu","Iunn5-tau7","羊豆","227"
"724","Pe̍h-bé-sái","Peh8-be2-sai2","Pe̍h-bé-sái","Peh8-be2-sai2","白馬屎","228"
"725","Gōng-gōng-chháu","Gong7-gong7-chhau2","Gōng-gōng-tsháu","Gong7-gong7-tshau2","戇戇草","228"
"726","Móa-tiáⁿ-kô͘-chháu","Moa2-tiann2-koo5-chhau2","Muá-tiánn-kôo-tsháu","Mua2-tiann2-koo5-tshau2","滿鼎糊草","229"
"727","Tōa-pún-soaⁿ-thô͘-tāu","Toa7-pun2-soann-thoo5-tau7","Tuā-pún-suann-thôo-tāu","Tua7-pun2-suann-thoo5-tau7","大本山土豆","229"
